ts,ts_kyiv,bedroom_temp,bedroom_hum,bedroom_lux,kitchen_temp,kitchen_hum,printernya_temp,printernya_hum,soil_temp,out_temp,out_hum,out_wind,out_cloud,nas_sda_temp,nas_sdb_temp,nas_nvme_temp,server_cpu_load,pc_power,pc_temp
2026-07-03 11:00:00+00:00,2026-07-03 14:00:00+03:00,26.16823714424167,32.70435085614722,4971.503365268056,,,29.41415041504445,44.56438608208612,27.383532754277777,33.8,25,8.1,18,43.0,43.0,42.88422483361112,0.0773156524987793,35.92226771080556,49.910939973000005
2026-07-03 12:00:00+00:00,2026-07-03 15:00:00+03:00,26.349838596841668,34.68631846707778,5183.909292645917,,,29.401444513177776,44.25964994937223,26.805696811138887,33.7,25,12.8,13,43.0,43.0,43.44361296388889,0.0226819018292914,35.74180561427778,50.13939432972222
2026-07-03 13:00:00+00:00,2026-07-03 16:00:00+03:00,26.34710775631389,34.89854234187778,3595.1470547905838,,,29.397624292838888,44.05163620611668,26.428121145861112,33.3,26,11.9,22,43.0,43.0,43.105306085,0.0154380742546929,35.62326858561111,50.18517841425
2026-07-03 14:00:00+00:00,2026-07-03 17:00:00+03:00,26.20655105472778,35.74187752451667,3970.3347932075,,,29.389944462955555,43.76602532746944,25.996363775194443,33.0,26,11.0,19,43.0,43.0,43.15116906166667,0.0784478405475531,35.79939994688889,49.60666412625
2026-07-03 15:00:00+00:00,2026-07-03 18:00:00+03:00,26.095456318891667,35.62974263696111,2865.878092634,,,29.394279623375,43.74690747703611,25.96297695505556,32.3,27,11.2,6,43.0,43.0,43.70041687861112,0.1386693915030924,35.65186534716667,49.373330558583326
2026-07-03 16:00:00+00:00,2026-07-03 19:00:00+03:00,25.777692623775,35.721030716430555,1165.9597464050833,,,29.405389581719444,43.57488720561944,25.42024860811111,31.9,27,8.0,5,43.0,43.0,43.28377899583333,0.1555634985340711,38.58165531391666,49.99583407702778
2026-07-03 17:00:00+00:00,2026-07-03 20:00:00+03:00,26.10524700550833,39.03050521471111,244.5553059265278,,,29.420478784577774,43.61441189646666,25.476373211619045,31.3,28,4.7,3,43.0,43.0,42.90891497194445,0.0967703986430867,68.47266341471581,63.89887405874842
2026-07-03 18:00:00+00:00,2026-07-03 21:00:00+03:00,25.834422878777776,33.87786122028056,2.911817614944445,,,29.42188873432778,43.45886936143055,,30.8,30,0.6,4,43.0,43.0,43.232970710277776,0.1029168310839843,73.19071585336111,67.64712476022221
2026-07-03 19:00:00+00:00,2026-07-03 22:00:00+03:00,25.74579079572222,34.18554519282778,1.0,,,29.41639258453889,43.1096948237,,30.2,29,3.5,5,43.0,43.0,44.10715130138889,0.1259436144911024,49.10128010827778,57.38682570522223
2026-07-03 20:00:00+00:00,2026-07-03 23:00:00+03:00,26.80864526985,38.12060401127778,1.0,,,29.42571188673889,43.08991412772778,,28.9,32,4.0,7,43.0,43.0,43.42450161138888,0.1404757387917752,28.995125745250004,42.71032888761111
2026-07-03 21:00:00+00:00,2026-07-04 00:00:00+03:00,27.288696513605554,39.72892506594722,1.0,,,29.470066304775,43.69211885128056,,27.6,36,4.5,5,43.0,43.0,43.49015528444445,0.1359906695735677,28.66103874533333,42.57654184213889
2026-07-03 22:00:00+00:00,2026-07-04 01:00:00+03:00,27.161346314319445,40.08048786420279,1.0,,,29.525959076702776,44.54383249527223,,26.2,41,3.5,9,43.0,43.0,43.11674583611112,0.0952261856692165,29.19581979008333,42.73137321297222
2026-07-03 23:00:00+00:00,2026-07-04 02:00:00+03:00,27.147608182866666,40.91854178852222,1.0,,,29.53721575318889,44.95170137330833,,25.4,45,4.0,16,43.0,43.0,44.03401974888889,0.1285308184464518,28.849498504916667,42.45766136163889
2026-07-04 00:00:00+00:00,2026-07-04 03:00:00+03:00,27.01500944011111,40.7769702637,1.0,,,29.546135555936107,45.04322971901945,,24.0,52,2.9,23,43.0,43.0,42.99514175694444,0.0999007613264973,28.700705288277774,42.38583181325
2026-07-04 01:00:00+00:00,2026-07-04 04:00:00+03:00,26.68079163896111,43.25362953138056,59.59133905341667,,,29.547913363088885,45.03563693428056,,23.1,55,1.3,10,43.0,43.0,43.22008043555556,0.1021388631846788,28.676917284722222,42.22020806388889
2026-07-04 02:00:00+00:00,2026-07-04 05:00:00+03:00,25.89647832825,49.534328565922216,456.8913836499444,,,29.561166662797223,45.308614174425,,22.8,58,0.8,3,43.0,43.0,43.73831508444445,0.0595270063271755,28.516042993916667,41.565425514
2026-07-04 03:00:00+00:00,2026-07-04 06:00:00+03:00,25.50821316326389,51.87789626255278,2302.705283946,,,29.570465603897222,45.58547063956389,,23.4,55,1.7,2,43.0,43.0,43.30874950111112,0.0754052605775282,28.35266837397222,40.73870887763889
2026-07-04 04:00:00+00:00,2026-07-04 07:00:00+03:00,26.306709209833333,50.29010467275833,3828.746242134917,,,29.581468576441665,45.69434795586667,,24.6,51,4.6,30,43.0,43.0,43.69280718583334,0.0816582464434136,28.757871058305557,41.67473244563889
2026-07-04 05:00:00+00:00,2026-07-04 08:00:00+03:00,27.03322395676389,48.79040862584444,7172.476057113722,,,29.605708890427778,45.98517168483056,,25.1,52,9.6,51,43.0,43.0,43.49317697916666,0.0611145289192708,28.62749977225,42.28579086336111
2026-07-04 06:00:00+00:00,2026-07-04 09:00:00+03:00,27.907703930511108,45.86422985610556,26934.698255397747,,,29.622499619491663,46.03738740703889,,24.3,60,13.0,73,43.0,43.0,43.31399148722222,0.0879564412522959,29.06583276816667,43.01333277977778
2026-07-04 07:00:00+00:00,2026-07-04 10:00:00+03:00,28.28100970787777,43.82144236811666,18144.50246474708,,,29.648320278244444,46.04414484633889,,24.7,59,10.2,48,43.0,43.0,43.57176987361111,0.0620218274739583,30.899827426055555,45.21426718280555
2026-07-04 08:00:00+00:00,2026-07-04 11:00:00+03:00,28.54463227093611,43.881676408,23526.05065783736,,,29.685962365394445,46.28557227379722,,26.6,49,8.6,25,43.0,43.0,44.20444628111111,0.0778802330090332,36.29272851713889,51.82388636525
2026-07-04 09:00:00+00:00,2026-07-04 12:00:00+03:00,28.520127005063888,45.98882795339444,15440.51774597636,,,29.77852925928333,49.59005654529722,,26.5,52,11.4,49,43.0,43.0,43.99405292055555,0.1135215605532497,34.792212501222224,51.269334942
2026-07-04 10:00:00+00:00,2026-07-04 13:00:00+03:00,28.00418464665833,49.32725674390556,7160.650610727112,,,29.768388361027775,52.12758257446389,,27.4,50,11.5,11,43.0,43.0,43.67885854361111,0.076141502061225,34.778032810666666,51.10390986811111
2026-07-04 11:00:00+00:00,2026-07-04 14:00:00+03:00,27.699305059525003,48.09067191406666,5047.697812856305,,,29.79823646156944,49.85368072688333,,26.8,52,11.0,61,43.0,43.0,43.443446021388894,0.0794452559579806,34.663536118972225,51.42333761291667
2026-07-04 12:00:00+00:00,2026-07-04 15:00:00+03:00,27.46050803911389,50.39559164449445,2869.5548629864443,,,29.818848448911112,49.93062329118334,,24.2,63,15.2,87,43.0,43.0,44.2193919075,0.0779905242323384,34.45037838611111,51.05966804802778
2026-07-04 13:00:00+00:00,2026-07-04 16:00:00+03:00,27.58019692571111,49.35981277528055,3820.833177817528,,,29.84803441533889,50.56186052948056,,21.7,75,16.3,83,43.0,43.0,43.93836886444444,0.0808617745205349,37.13484905697222,52.24413761380555
2026-07-04 14:00:00+00:00,2026-07-04 17:00:00+03:00,27.255739651966667,46.051281403575,3062.335724791139,,,29.837450884644444,49.62799785535833,,22.1,71,16.8,96,43.0,43.0,43.59018958083333,0.0658759096782769,30.77846258597222,45.91592053322222
2026-07-04 15:00:00+00:00,2026-07-04 18:00:00+03:00,26.38882668060278,46.822779986788895,1016.9299265750832,,,29.825027650441665,49.04203412431111,,22.0,69,16.3,92,43.0,43.03333058111111,43.025652569444446,0.1708934776376681,29.75329725447222,43.18116502330556
2026-07-04 16:00:00+00:00,2026-07-04 19:00:00+03:00,25.57201868618056,47.76349982383056,229.5747360808889,,,29.810006467916665,48.56357642989167,,21.5,67,14.9,98,43.0,43.0,44.32863801138888,0.2447227086886935,31.180586980666664,45.23216945177777
2026-07-04 17:00:00+00:00,2026-07-04 20:00:00+03:00,25.04246740363611,52.16328287915277,32.758502928388886,,,29.78895108323611,48.31646573806111,,20.3,72,11.3,100,43.0,43.0,43.790077993055554,0.0727583160418023,29.92161975686112,42.814791583250006
2026-07-04 18:00:00+00:00,2026-07-04 21:00:00+03:00,25.921099835475,51.48198553996111,1.1174252188055556,,,29.778669747191667,48.17811712088056,,19.0,82,12.2,100,43.0,43.0,43.4087484475,0.0982570445804177,29.93175405361111,43.06741582030555
2026-07-04 19:00:00+00:00,2026-07-04 22:00:00+03:00,24.385864048980554,55.24944069643056,1.0,,,29.78294098360833,48.23281744058334,,18.5,85,12.7,100,43.0,43.0,43.45432408611112,0.0780925906163194,29.89349567375,41.896330186166665
2026-07-04 20:00:00+00:00,2026-07-04 23:00:00+03:00,24.233144732622225,55.309747688327775,1.0,,,29.516427701172223,49.57173238725556,,18.2,85,13.8,100,42.72756770138889,42.799792144166666,43.30017203055556,0.174916699058431,29.898917714555555,41.31179734533333
2026-07-04 21:00:00+00:00,2026-07-05 00:00:00+03:00,24.22199064308333,55.34533068939445,1.0,,,29.63328662682778,49.21001001107222,,18.0,86,12.2,100,42.93660383472223,43.0,42.7951397525,0.1409357997630479,30.34966636272222,41.61620748875
2026-07-04 22:00:00+00:00,2026-07-05 01:00:00+03:00,23.91960446413889,55.51513574438056,1.0,,,29.742354737602778,48.616406429986114,,17.9,85,10.8,100,43.0,43.0,43.89554399527778,0.1262604337893337,29.99803936716667,41.061621092833335
2026-07-04 23:00:00+00:00,2026-07-05 02:00:00+03:00,23.86332032023056,55.8741310374,1.0,,,29.69384950640833,48.49019785744167,,17.8,85,10.9,100,43.0,43.0,43.54713089805556,0.1116253400120714,30.019043415972224,40.98562381058333
2026-07-05 00:00:00+00:00,2026-07-05 03:00:00+03:00,24.005869112572224,56.60568799501112,1.0,,,29.684031158555555,48.52149892035278,,16.9,89,10.2,100,43.0,43.0,43.38012160416667,0.0904453870170084,29.77062662255556,41.17608500991667
2026-07-05 01:00:00+00:00,2026-07-05 04:00:00+03:00,23.824711358369445,54.114218116833335,81.57589630455554,,,29.683527747811112,48.49295029927777,,16.7,88,11.8,96,43.0,43.0,43.10835958805556,0.100429818015001,30.524528397277777,41.82166679436111
2026-07-05 02:00:00+00:00,2026-07-05 05:00:00+03:00,23.184403712025,51.679566370344446,916.5011581135832,,,29.66331522299444,48.159586028666666,,16.3,85,10.8,22,43.0,43.0,42.74669754333334,0.0789141466597493,29.777459239527776,40.4838743535
2026-07-05 03:00:00+00:00,2026-07-05 06:00:00+03:00,23.70221777445556,48.556131199616665,2616.474108874611,,,29.642672960827777,47.69266287186389,,16.0,82,11.6,7,43.0,43.0,43.36428389388889,0.0641005417201063,29.59523894130556,40.66862467080556
2026-07-05 04:00:00+00:00,2026-07-05 07:00:00+03:00,25.756107895663888,42.96421239946389,4255.2701765903885,,,29.63763548920833,47.400088802175,,16.6,75,12.7,3,43.0,43.0,43.1716441975,0.0545939826276312,29.84958304461111,42.44929051027778
2026-07-05 05:00:00+00:00,2026-07-05 08:00:00+03:00,26.92218422873333,40.04740219709445,6214.539890879416,,,29.656243708113887,47.24056943113333,,17.7,72,12.4,1,43.0,43.0,43.13086867944444,0.081227038649631,30.161992656611115,43.848165106500005
2026-07-05 06:00:00+00:00,2026-07-05 09:00:00+03:00,28.126207996866665,37.58700977099722,29535.365867510194,,,29.687514879966667,47.16080026611389,,19.3,65,12.5,5,43.0,43.0,43.36251955833333,0.0838585534813096,30.13604600333333,44.074999813
2026-07-05 07:00:00+00:00,2026-07-05 10:00:00+03:00,27.66375328379445,37.41788651418056,36031.10421758847,,,29.715685047175,47.07752539905834,,20.1,59,12.9,39,43.0,43.0,43.41092965666667,0.0669070601599121,30.63637524636111,44.84266760102778
2026-07-05 08:00:00+00:00,2026-07-05 11:00:00+03:00,27.24895133989722,36.52799596609167,21836.46331419384,,,29.73900332270277,46.934426258727775,,20.6,55,13.5,28,43.0,43.0,43.92320551305556,0.0419981696021441,30.92196404375,45.18712051361111
2026-07-05 09:00:00+00:00,2026-07-05 12:00:00+03:00,26.962090676202777,35.852668767991666,12056.999614212667,,,29.77535057994722,46.61094750375556,,21.6,55,13.5,24,43.0,43.26079658166666,44.23601553472222,0.0750589506840832,62.44995944030556,64.94915986355555
2026-07-05 10:00:00+00:00,2026-07-05 13:00:00+03:00,27.353275958622223,35.35437691754999,7061.951672049388,,,29.918976613325,46.47782788371666,,18.7,66,17.8,87,43.89414563222223,44.33333621222223,43.73975909611111,0.1026552951335991,65.15383905025,67.184799145
2026-07-05 11:00:00+00:00,2026-07-05 14:00:00+03:00,27.36413802199445,34.72580846868611,6121.414423795194,,,29.94856416958889,45.851373466075,,19.9,61,15.3,66,43.56167242722222,43.661668585,43.40750160694444,0.0834715121492513,58.19154624550001,63.47965743291667
2026-07-05 12:00:00+00:00,2026-07-05 15:00:00+03:00,26.75712005346389,36.93252611973056,5435.919408047027,,,29.969077024275,45.447219108144445,,17.9,77,15.8,92,43.966669245,44.0,43.85898145361111,0.0806396035727267,35.478984804472226,51.20636534530556
2026-07-05 13:00:00+00:00,2026-07-05 16:00:00+03:00,26.37586229851667,36.772052895175,3621.332138300166,,,29.817287012075,44.635782626327774,,19.4,68,11.4,98,43.7292015525,43.72920162666667,43.52015876916667,0.0789736852945963,35.26793469952778,51.12574853494444
2026-07-05 14:00:00+00:00,2026-07-05 17:00:00+03:00,25.38420147775,42.52368076408333,2377.811931245639,,,29.84427775775833,44.46303766576389,,20.3,62,16.4,66,43.21642318813876,43.25,43.81954974939061,0.0825876912377929,37.546209702,50.88902236999999
2026-07-05 15:00:00+00:00,2026-07-05 18:00:00+03:00,25.447606492933332,42.24227711603333,3136.327121892361,,,29.910436548330555,45.10274564524445,,19.3,65,16.3,55,43.48699458,43.48699469583334,44.271096683990216,0.075608628630281,,
